LECROYWP7300A,47067,Waveform
Segments,1,SegmentSize,25002
Segment,TrigTime,TimeSinceSegment1
#1,04-Dec-2018 14:23:59,0                 
Time,Ampl
-2.502e-007,0.000137045
-2.5e-007,0.000267237
-2.498e-007,0.000551605
-2.496e-007,0.000712632
-2.494e-007,0.000602997
-2.492e-007,0.000322055
-2.49e-007,0.000133619
-2.488e-007,0.000202141
-2.486e-007,0.000472804
-2.484e-007,0.000729763
-2.482e-007,0.000760598
-2.48e-007,0.000551605
-2.478e-007,0.000280942
-2.476e-007,0.000195289
-2.474e-007,0.000325481
-2.472e-007,0.000517344
-2.47e-007,0.000592718
-2.468e-007,0.000465952
-2.466e-007,0.000287794
-2.464e-007,0.000277516
-2.462e-007,0.000431691
-2.46e-007,0.000606423
-2.458e-007,0.000647536
-2.456e-007,0.000507065
-2.454e-007,0.000280942
-2.452e-007,0.000133619
-2.45e-007,0.000232976
-2.448e-007,0.000500213
-2.446e-007,0.000695502
-2.444e-007,0.00064411
-2.442e-007,0.000428265
-2.44e-007,0.00024668
-2.438e-007,0.000250107
-2.436e-007,0.000452248
-2.434e-007,0.000681797
-2.432e-007,0.000702354
-2.43e-007,0.000486509
-2.428e-007,0.000195289
-2.426e-007,9.25052e-005
-2.424e-007,0.000301498
-2.422e-007,0.000620127
-2.42e-007,0.000760598
-2.418e-007,0.000630406
-2.416e-007,0.000328907
-2.414e-007,9.25052e-005
-2.412e-007,0.000133619
-2.41e-007,0.000394004
-2.408e-007,0.000661241
-2.406e-007,0.000736615
-2.404e-007,0.000561883
-2.402e-007,0.000304924
-2.4e-007,0.000219272
-2.398e-007,0.000370021
-2.396e-007,0.000579014
-2.394e-007,0.000661241
-2.392e-007,0.000558457
-2.39e-007,0.000342612
-2.388e-007,0.000236402
-2.386e-007,0.000325481
-2.384e-007,0.000527622
-2.382e-007,0.000623553
-2.38e-007,0.000469378
-2.378e-007,0.000202141
-2.376e-007,7.88007e-005
-2.374e-007,0.00024668
-2.372e-007,0.000606423
-2.37e-007,0.000890791
-2.368e-007,0.000832547
-2.366e-007,0.000483083
-2.364e-007,0.000133619
-2.362e-007,3.42612e-005
-2.36e-007,0.000243254
-2.358e-007,0.000558457
-2.356e-007,0.000719485
-2.354e-007,0.000626979
-2.352e-007,0.000383725
-2.35e-007,0.000239828
-2.348e-007,0.000298072
-2.346e-007,0.000483083
-2.344e-007,0.000620127
-2.342e-007,0.0005379
-2.34e-007,0.00033576
-2.338e-007,0.000222698
-2.336e-007,0.000325481
-2.334e-007,0.000575588
-2.332e-007,0.000746894
-2.33e-007,0.000692076
-2.328e-007,0.000448821
-2.326e-007,0.000208993
-2.324e-007,0.000188436
-2.322e-007,0.000370021
-2.32e-007,0.000572162
-2.318e-007,0.000647536
-2.316e-007,0.000496787
-2.314e-007,0.000212419
-2.312e-007,6.85224e-005
-2.31e-007,0.000222698
-2.308e-007,0.000524196
-2.306e-007,0.000722911
-2.304e-007,0.000695502
-2.302e-007,0.000465952
-2.3e-007,0.000277516
-2.298e-007,0.000325481
-2.296e-007,0.000517344
-2.294e-007,0.000640684
-2.292e-007,0.000551605
-2.29e-007,0.000311777
-2.288e-007,9.93574e-005
-2.286e-007,0.000109636
-2.284e-007,0.000349464
-2.282e-007,0.000637258
-2.28e-007,0.000746894
-2.278e-007,0.000585866
-2.276e-007,0.000301498
-2.274e-007,0.000161028
-2.272e-007,0.000287794
-2.27e-007,0.000555031
-2.268e-007,0.000736615
-2.266e-007,0.000640684
-2.264e-007,0.000356316
-2.262e-007,0.000154175
-2.26e-007,0.000188436
-2.258e-007,0.000417986
-2.256e-007,0.000623553
-2.254e-007,0.000623553
-2.252e-007,0.000455674
-2.25e-007,0.000267237
-2.248e-007,0.000256959
-2.246e-007,0.000438543
-2.244e-007,0.000640684
-2.242e-007,0.000657815
-2.24e-007,0.000452248
-2.238e-007,0.000188436
-2.236e-007,0.00010621
-2.234e-007,0.000315203
-2.232e-007,0.00064411
-2.23e-007,0.000825694
-2.228e-007,0.000712632
-2.226e-007,0.000366595
-2.224e-007,8.90791e-005
-2.222e-007,0.000113062
-2.22e-007,0.000394004
-2.218e-007,0.000674945
-2.216e-007,0.000719485
-2.214e-007,0.00052077
-2.212e-007,0.000219272
-2.21e-007,0.000116488
-2.208e-007,0.000284368
-2.206e-007,0.000558457
-2.204e-007,0.000671519
-2.202e-007,0.000544753
-2.2e-007,0.000339186
-2.198e-007,0.000236402
-2.196e-007,0.000366595
-2.194e-007,0.000592718
-2.192e-007,0.000702354
-2.19e-007,0.000599571
-2.188e-007,0.000373447
-2.186e-007,0.000205567
-2.184e-007,0.00024668
-2.182e-007,0.000441969
-2.18e-007,0.00058244
-2.178e-007,0.0005379
-2.176e-007,0.000342612
-2.174e-007,0.000188436
-2.172e-007,0.000232976
-2.17e-007,0.000455674
-2.168e-007,0.000716059
-2.166e-007,0.000815416
-2.164e-007,0.000633832
-2.162e-007,0.000294646
-2.16e-007,0.000113062
-2.158e-007,0.000219272
-2.156e-007,0.000469378
-2.154e-007,0.000647536
-2.152e-007,0.000606423
-2.15e-007,0.000376873
-2.148e-007,0.000191863
-2.146e-007,0.000250107
-2.144e-007,0.000489935
-2.142e-007,0.000712632
-2.14e-007,0.000685223
-2.138e-007,0.000400856
-2.136e-007,9.25052e-005
-2.134e-007,4.11134e-005
-2.132e-007,0.000294646
-2.13e-007,0.000633832
-2.128e-007,0.000798285
-2.126e-007,0.000657815
-2.124e-007,0.00035289
-2.122e-007,0.000178158
-2.12e-007,0.000253533
-2.118e-007,0.000493361
-2.116e-007,0.000637258
-2.114e-007,0.000544753
-2.112e-007,0.000315203
-2.11e-007,0.000157601
-2.108e-007,0.00022955
-2.106e-007,0.00047623
-2.104e-007,0.000692076
-2.102e-007,0.000654388
-2.1e-007,0.000428265
-2.098e-007,0.000188436
-2.096e-007,0.000150749
-2.094e-007,0.000359742
