LECROYWP7300A,47067,Waveform
Segments,1,SegmentSize,25002
Segment,TrigTime,TimeSinceSegment1
#1,04-Dec-2018 12:46:48,0                 
Time,Ampl
-2.502e-007,0.000195289
-2.5e-007,5.48179e-005
-2.498e-007,0.000256959
-2.496e-007,0.000616701
-2.494e-007,0.000825694
-2.492e-007,0.000760598
-2.49e-007,0.000465952
-2.488e-007,0.000232976
-2.486e-007,0.000256959
-2.484e-007,0.000548179
-2.482e-007,0.000798285
-2.48e-007,0.000757172
-2.478e-007,0.000465952
-2.476e-007,0.000147323
-2.474e-007,8.22268e-005
-2.472e-007,0.000363168
-2.47e-007,0.000808564
-2.468e-007,0.00102784
-2.466e-007,0.000846251
-2.464e-007,0.000373447
-2.462e-007,-3.0835e-005
-2.46e-007,-6.50962e-005
-2.458e-007,0.000304924
-2.456e-007,0.000736615
-2.454e-007,0.000911347
-2.452e-007,0.000733189
-2.45e-007,0.000373447
-2.448e-007,0.000195289
-2.446e-007,0.000311777
-2.444e-007,0.000685223
-2.442e-007,0.000986722
-2.44e-007,0.000938756
-2.438e-007,0.000534474
-2.436e-007,6.85224e-005
-2.434e-007,-0.000140471
-2.432e-007,8.5653e-005
-2.43e-007,0.00058244
-2.428e-007,0.000931904
-2.426e-007,0.000928478
-2.424e-007,0.000551605
-2.422e-007,0.000154175
-2.42e-007,4.11134e-005
-2.418e-007,0.000280942
-2.416e-007,0.000674945
-2.414e-007,0.000931904
-2.412e-007,0.00081199
-2.41e-007,0.000411134
-2.408e-007,0.00012334
-2.406e-007,0.000147323
-2.404e-007,0.000469378
-2.402e-007,0.00076745
-2.4e-007,0.000822268
-2.398e-007,0.000599571
-2.396e-007,0.000267237
-2.394e-007,9.59313e-005
-2.392e-007,0.000236402
-2.39e-007,0.000565309
-2.388e-007,0.000791433
-2.386e-007,0.000743467
-2.384e-007,0.000421412
-2.382e-007,0.000143897
-2.38e-007,0.000161028
-2.378e-007,0.000465952
-2.376e-007,0.000784581
-2.374e-007,0.000853103
-2.372e-007,0.000599571
-2.37e-007,0.000226124
-2.368e-007,6.16701e-005
-2.366e-007,0.000236402
-2.364e-007,0.000654388
-2.362e-007,0.000949035
