LECROYWP7300A,47067,Waveform
Segments,1,SegmentSize,25002
Segment,TrigTime,TimeSinceSegment1
#1,04-Dec-2018 20:54:10,0                 
Time,Ampl
-2.502e-007,8.90791e-005
-2.5e-007,0.000109636
-2.498e-007,0.000349464
-2.496e-007,0.000620127
-2.494e-007,0.000671519
-2.492e-007,0.000462526
-2.49e-007,0.000198715
-2.488e-007,9.93574e-005
-2.486e-007,0.000205567
-2.484e-007,0.000373447
-2.482e-007,0.000462526
-2.48e-007,0.000472804
-2.478e-007,0.000513918
-2.476e-007,0.000609849
-2.474e-007,0.000633832
-2.472e-007,0.000510492
-2.47e-007,0.000267237
-2.468e-007,0.000102784
-2.466e-007,0.000208993
-2.464e-007,0.000435117
-2.462e-007,0.000527622
-2.46e-007,0.000417986
-2.458e-007,0.000294646
-2.456e-007,0.000325481
-2.454e-007,0.000469378
-2.452e-007,0.000548179
-2.45e-007,0.000435117
-2.448e-007,0.000267237
-2.446e-007,0.000253533
-2.444e-007,0.000424839
-2.442e-007,0.000596144
-2.44e-007,0.000555031
-2.438e-007,0.000356316
-2.436e-007,0.000208993
-2.434e-007,0.000256959
-2.432e-007,0.000448821
-2.43e-007,0.000561883
-2.428e-007,0.000493361
-2.426e-007,0.00033576
-2.424e-007,0.000267237
-2.422e-007,0.000339186
-2.42e-007,0.00039743
-2.418e-007,0.000328907
-2.416e-007,0.000222698
-2.414e-007,0.000270663
-2.412e-007,0.000469378
-2.41e-007,0.000657815
-2.408e-007,0.000674945
-2.406e-007,0.000507065
-2.404e-007,0.000342612
-2.402e-007,0.000328907
-2.4e-007,0.000400856
-2.398e-007,0.000383725
-2.396e-007,0.00022955
-2.394e-007,9.93574e-005
-2.392e-007,0.00018501
-2.39e-007,0.000496787
-2.388e-007,0.00075032
-2.386e-007,0.00075032
-2.384e-007,0.000555031
-2.382e-007,0.000380299
-2.38e-007,0.000359742
-2.378e-007,0.000383725
-2.376e-007,0.000339186
-2.374e-007,0.000195289
-2.372e-007,0.000102784
-2.37e-007,0.000215845
-2.368e-007,0.000435117
-2.366e-007,0.000568735
-2.364e-007,0.000531048
-2.362e-007,0.000394004
-2.36e-007,0.000380299
-2.358e-007,0.000513918
-2.356e-007,0.000585866
-2.354e-007,0.00047623
-2.352e-007,0.000232976
-2.35e-007,7.19485e-005
-2.348e-007,0.000178158
-2.346e-007,0.000400856
-2.344e-007,0.000517344
-2.342e-007,0.000500213
-2.34e-007,0.000438543
-2.338e-007,0.000438543
-2.336e-007,0.000493361
-2.334e-007,0.000455674
-2.332e-007,0.000277516
-2.33e-007,9.25052e-005
-2.328e-007,0.000137045
-2.326e-007,0.000417986
-2.324e-007,0.000674945
-2.322e-007,0.000664667
-2.32e-007,0.000462526
-2.318e-007,0.000298072
-2.316e-007,0.000311777
-2.314e-007,0.000455674
-2.312e-007,0.000517344
-2.31e-007,0.000380299
-2.308e-007,0.000208993
-2.306e-007,0.000212419
-2.304e-007,0.000342612
-2.302e-007,0.000428265
-2.3e-007,0.000390577
-2.298e-007,0.000311777
-2.296e-007,0.000380299
-2.294e-007,0.000579014
-2.292e-007,0.000719485
-2.29e-007,0.00064411
-2.288e-007,0.000373447
-2.286e-007,0.000150749
-2.284e-007,0.000171306
-2.282e-007,0.000363168
-2.28e-007,0.000479656
-2.278e-007,0.000421412
-2.276e-007,0.000311777
-2.274e-007,0.000311777
-2.272e-007,0.0004591
-2.27e-007,0.000565309
-2.268e-007,0.000496787
-2.266e-007,0.000342612
-2.264e-007,0.000284368
-2.262e-007,0.000373447
-2.26e-007,0.000483083
-2.258e-007,0.000465952
-2.256e-007,0.000304924
-2.254e-007,0.000178158
-2.252e-007,0.000253533
-2.25e-007,0.00047623
-2.248e-007,0.000602997
-2.246e-007,0.000513918
-2.244e-007,0.000328907
-2.242e-007,0.000280942
-2.24e-007,0.000411134
-2.238e-007,0.000503639
-2.236e-007,0.000431691
-2.234e-007,0.000287794
-2.232e-007,0.000215845
-2.23e-007,0.000325481
