LECROYWP7300A,47067,Waveform
Segments,1,SegmentSize,25002
Segment,TrigTime,TimeSinceSegment1
#1,04-Dec-2018 23:41:34,0                 
Time,Ampl
-2.502e-007,0.000411134
-2.5e-007,0.000483083
-2.498e-007,0.000472804
-2.496e-007,0.000356316
-2.494e-007,0.000267237
-2.492e-007,0.000301498
-2.49e-007,0.000383725
-2.488e-007,0.000417986
-2.486e-007,0.000387151
-2.484e-007,0.00035289
-2.482e-007,0.000387151
-2.48e-007,0.000441969
-2.478e-007,0.000441969
-2.476e-007,0.000370021
-2.474e-007,0.000318629
-2.472e-007,0.000380299
-2.47e-007,0.000465952
-2.468e-007,0.000455674
-2.466e-007,0.000342612
-2.464e-007,0.000253533
-2.462e-007,0.00024668
-2.46e-007,0.000332333
-2.458e-007,0.000387151
-2.456e-007,0.000366595
-2.454e-007,0.000394004
-2.452e-007,0.000507065
-2.45e-007,0.000630406
-2.448e-007,0.000630406
-2.446e-007,0.0004591
-2.444e-007,0.000270663
-2.442e-007,0.000208993
-2.44e-007,0.000270663
-2.438e-007,0.000332333
-2.436e-007,0.000322055
-2.434e-007,0.000304924
-2.432e-007,0.000359742
-2.43e-007,0.000472804
-2.428e-007,0.000524196
-2.426e-007,0.000455674
-2.424e-007,0.000387151
-2.422e-007,0.000400856
-2.42e-007,0.000435117
-2.418e-007,0.000387151
-2.416e-007,0.00029122
-2.414e-007,0.000270663
-2.412e-007,0.000359742
-2.41e-007,0.000472804
-2.408e-007,0.000489935
-2.406e-007,0.000387151
-2.404e-007,0.000260385
-2.402e-007,0.000256959
-2.4e-007,0.000376873
-2.398e-007,0.000483083
-2.396e-007,0.000493361
-2.394e-007,0.000431691
-2.392e-007,0.000400856
-2.39e-007,0.000404282
-2.388e-007,0.000376873
-2.386e-007,0.000298072
-2.384e-007,0.00022955
-2.382e-007,0.000280942
-2.38e-007,0.000404282
-2.378e-007,0.000441969
-2.376e-007,0.000380299
-2.374e-007,0.000311777
-2.372e-007,0.000318629
-2.37e-007,0.000404282
-2.368e-007,0.000496787
-2.366e-007,0.000527622
-2.364e-007,0.00047623
-2.362e-007,0.00041456
-2.36e-007,0.000363168
-2.358e-007,0.000298072
-2.356e-007,0.00022955
-2.354e-007,0.000205567
-2.352e-007,0.000280942
-2.35e-007,0.000445395
-2.348e-007,0.000579014
-2.346e-007,0.000555031
-2.344e-007,0.000404282
-2.342e-007,0.000311777
-2.34e-007,0.000325481
-2.338e-007,0.000349464
-2.336e-007,0.000322055
-2.334e-007,0.00029122
-2.332e-007,0.000363168
-2.33e-007,0.000483083
-2.328e-007,0.000513918
-2.326e-007,0.000417986
-2.324e-007,0.000298072
-2.322e-007,0.000243254
-2.32e-007,0.000315203
-2.318e-007,0.000424839
-2.316e-007,0.000465952
-2.314e-007,0.000452248
-2.312e-007,0.000435117
-2.31e-007,0.000428265
-2.308e-007,0.000366595
-2.306e-007,0.00029122
-2.304e-007,0.000277516
-2.302e-007,0.000342612
-2.3e-007,0.000489935
-2.298e-007,0.000568735
-2.296e-007,0.000479656
-2.294e-007,0.000304924
-2.292e-007,0.000215845
